Latitude,Longitude,Elevation,Time
23.5657583333,87.2849116667,99.30,8:23:25.0
23.5657583333,87.2849116667,99.30,8:23:26.0
23.5657583333,87.2849116667,99.30,8:23:27.0
23.5657583333,87.2849116667,99.30,8:23:28.0
23.5657583333,87.2849116667,99.30,8:23:29.0
23.5657583333,87.2849116667,99.30,8:23:30.0
23.5657583333,87.2849116667,99.30,8:23:31.0
23.5657583333,87.2849116667,99.30,8:23:32.0
23.5657583333,87.2849116667,99.30,8:23:33.0
23.5657583333,87.2849116667,99.30,8:23:34.0
23.5657583333,87.2849116667,99.30,8:23:35.0
23.5657583333,87.2849116667,99.30,8:23:36.0
23.5657583333,87.2849116667,99.30,8:23:37.0
23.5657583333,87.2849116667,99.30,8:23:38.0
23.5657583333,87.2849116667,99.30,8:23:39.0
23.5657583333,87.2849116667,99.30,8:23:40.0
23.5657583333,87.2849116667,99.30,8:23:41.0
23.5657583333,87.2849116667,99.30,8:23:42.0
23.5657583333,87.2849116667,99.30,8:23:43.0
23.5657583333,87.2849116667,99.30,8:23:44.0
23.5657583333,87.2849116667,99.30,8:23:45.0
23.5657583333,87.2849116667,99.30,8:23:46.0
23.5657583333,87.2849116667,99.30,8:23:47.0
23.5657583333,87.2849116667,99.30,8:23:48.0
23.5657583333,87.2849116667,99.30,8:23:49.0
23.5657583333,87.2849116667,99.30,8:23:50.0
23.5657583333,87.2849116667,99.30,8:23:51.0
23.5657583333,87.2849116667,99.30,8:23:52.0
23.5657583333,87.2849116667,99.30,8:23:53.0
23.5657583333,87.2849116667,99.30,8:23:54.0
23.5657583333,87.2849116667,99.30,8:23:55.0
23.5657583333,87.2849116667,99.30,8:23:56.0
23.5657583333,87.2849116667,99.30,8:23:57.0
23.5657583333,87.2849116667,99.30,8:23:58.0
23.5657583333,87.2849116667,99.30,8:23:59.0
23.5657583333,87.2849116667,99.30,8:24:0.0
23.5657583333,87.2849116667,99.30,8:24:1.0
23.5657583333,87.2849116667,99.30,8:24:2.0
23.5657583333,87.2849116667,99.30,8:24:3.0
23.5657583333,87.2849116667,99.30,8:24:4.0
23.5657583333,87.2849116667,99.30,8:24:5.0
23.5657583333,87.2849116667,99.30,8:24:6.0
23.5657583333,87.2849116667,99.30,8:24:7.0
23.5657583333,87.2849116667,99.30,8:24:8.0
23.5657583333,87.2849116667,99.30,8:24:9.0
23.5657583333,87.2849116667,99.30,8:24:10.0
23.5657583333,87.2849116667,99.30,8:24:11.0
23.5657583333,87.2849116667,99.30,8:24:12.0
23.5657583333,87.2849116667,99.40,8:24:13.0
23.5657583333,87.2849116667,99.40,8:24:14.0
23.5657583333,87.2849116667,99.40,8:24:15.0
23.5657583333,87.2849116667,99.40,8:24:16.0
23.5657583333,87.2849116667,99.40,8:24:17.0
23.5657583333,87.2849116667,99.40,8:24:18.0
23.5657583333,87.2849116667,99.40,8:24:19.0
23.5657583333,87.2849116667,99.40,8:24:20.0
23.5657583333,87.2849116667,99.40,8:24:21.0
23.5657583333,87.2849116667,99.40,8:24:22.0
23.5657583333,87.2849116667,99.40,8:24:23.0
23.5657583333,87.2849116667,99.40,8:24:24.0
23.5657583333,87.2849116667,99.40,8:24:25.0
23.5657633333,87.2849116667,99.40,8:24:26.0
23.5657633333,87.2849116667,99.40,8:24:27.0
23.5657633333,87.2849116667,99.40,8:24:28.0
23.5657633333,87.2849116667,99.40,8:24:29.0
23.5657633333,87.2849116667,99.40,8:24:30.0
23.5657633333,87.2849116667,99.40,8:24:31.0
23.5657633333,87.2849116667,99.40,8:24:32.0
23.5657633333,87.2849283333,99.40,8:24:33.0
23.5657633333,87.2849283333,99.40,8:24:34.0
23.5657633333,87.2849283333,99.40,8:24:35.0
23.5657633333,87.2849283333,99.40,8:24:36.0
23.5657633333,87.2849283333,99.40,8:24:37.0
23.5657633333,87.2849283333,99.40,8:24:38.0
23.5657633333,87.2849283333,99.40,8:24:39.0
23.5657633333,87.2849283333,99.40,8:24:40.0
23.5657633333,87.2849283333,99.40,8:24:41.0
23.5657633333,87.2849283333,99.40,8:24:42.0
23.5657633333,87.2849283333,99.40,8:24:43.0
23.5657633333,87.2849283333,99.40,8:24:44.0
23.5657633333,87.2849283333,99.40,8:24:45.0
23.5657633333,87.2849283333,99.40,8:24:46.0
23.5657633333,87.2849283333,99.40,8:24:47.0
23.5657633333,87.2849283333,99.40,8:24:48.0
23.5657633333,87.2849283333,99.40,8:24:49.0
23.5657633333,87.2849283333,99.40,8:24:50.0
23.5657633333,87.2849283333,99.40,8:24:51.0
23.5657633333,87.2849283333,99.40,8:24:52.0
23.5657633333,87.2849283333,99.40,8:24:53.0
23.5657633333,87.2849283333,99.40,8:24:54.0
23.5657633333,87.2849283333,99.40,8:24:55.0
23.5657633333,87.2849283333,99.40,8:24:56.0
23.5657633333,87.2849283333,99.40,8:24:57.0
23.5657633333,87.2849283333,99.40,8:24:58.0
23.5657633333,87.2849283333,99.40,8:24:59.0
23.5657633333,87.2849283333,99.40,8:25:0.0
23.5657633333,87.2849283333,99.40,8:25:1.0
